fecha,ICA,municipio,modelo,tipo,RMSE,MAE,MSE,ICA_real,ICA_7
2025-01-22,35,MÓSTOLES,prophet_30,real,10.0,3,8,35,35.0
2025-01-23,81,MÓSTOLES,prophet_30,real,10.0,13,173,81,81.0
2025-01-24,33,MÓSTOLES,prophet_30,real,10.0,7,50,33,33.0
2025-01-25,32,MÓSTOLES,prophet_30,real,10.0,6,40,32,32.0
2025-01-26,30,MÓSTOLES,prophet_30,real,10.0,7,49,30,30.0
2025-01-27,78,MÓSTOLES,prophet_30,real,10.0,23,523,78,78.0
2025-01-28,35,MÓSTOLES,prophet_30,real,10.0,0,0,35,35.0
2025-01-29,32,MÓSTOLES,prophet_30,real,10.0,2,5,32,32.0
2025-01-30,84,MÓSTOLES,prophet_30,real,10.0,20,397,84,84.0
2025-01-31,82,MÓSTOLES,prophet_30,real,10.0,9,82,82,82.0
2025-02-01,47,MÓSTOLES,prophet_30,real,10.0,11,120,47,47.0
2025-02-02,85,MÓSTOLES,prophet_30,real,10.0,14,190,85,85.0
2025-02-03,77,MÓSTOLES,prophet_30,real,10.0,12,152,77,77.0
2025-02-04,59,MÓSTOLES,prophet_30,real,10.0,8,60,59,59.0
2025-02-05,80,MÓSTOLES,prophet_30,real,10.0,5,30,80,80.0
2025-02-06,76,MÓSTOLES,prophet_30,real,10.0,11,131,76,76.0
2025-02-07,31,MÓSTOLES,prophet_30,real,10.0,14,201,31,31.0
2025-02-08,51,MÓSTOLES,prophet_30,real,10.0,0,0,51,51.0
2025-02-09,93,MÓSTOLES,prophet_30,real,10.0,13,158,93,93.0
2025-02-10,63,MÓSTOLES,prophet_30,real,10.0,1,2,63,63.0
2025-02-11,80,MÓSTOLES,prophet_30,real,10.0,10,91,80,80.0
2025-02-12,34,MÓSTOLES,prophet_30,real,10.0,2,4,34,34.0
2025-02-13,69,MÓSTOLES,prophet_30,real,10.0,6,33,69,69.0
2025-02-14,78,MÓSTOLES,prophet_30,real,10.0,4,14,78,78.0
2025-02-15,50,MÓSTOLES,prophet_30,real,10.0,17,297,50,50.0
2025-02-16,69,MÓSTOLES,prophet_30,real,10.0,7,49,69,69.0
2025-02-17,45,MÓSTOLES,prophet_30,real,10.0,18,310,45,45.0
2025-02-18,77,MÓSTOLES,prophet_30,real,10.0,6,39,77,77.0
2025-02-19,49,MÓSTOLES,prophet_30,real,10.0,16,269,49,49.0
2025-02-20,83,MÓSTOLES,prophet_30,real,10.0,14,187,83,83.0
2025-02-21,77,MÓSTOLES,prophet_30,real,10.0,10,93,77,77.0
2025-02-22,39,MÓSTOLES,prophet_30,real,10.0,4,14,39,39.0
2025-02-23,39,MÓSTOLES,prophet_30,real,10.0,9,74,39,39.0
2025-02-24,42,MÓSTOLES,prophet_30,real,10.0,12,135,42,42.0
2025-02-25,35,MÓSTOLES,prophet_30,real,10.0,0,0,35,35.0
2025-02-26,48,MÓSTOLES,prophet_30,real,10.0,10,103,48,48.0
2025-02-27,51,MÓSTOLES,prophet_30,real,10.0,2,3,51,51.0
2025-02-28,40,MÓSTOLES,prophet_30,real,10.0,10,106,40,40.0
2025-03-01,63,MÓSTOLES,prophet_30,predicción,1.0,1,1,64,61.0
2025-03-02,61,MÓSTOLES,prophet_30,predicción,3.0,3,9,58,53.0
2025-03-03,63,MÓSTOLES,prophet_30,predicción,23.0,23,529,40,61.0
2025-03-04,49,MÓSTOLES,prophet_30,predicción,1.0,1,1,48,59.0
2025-03-05,60,MÓSTOLES,prophet_30,predicción,12.0,12,144,48,57.0
2025-03-06,60,MÓSTOLES,prophet_30,predicción,12.0,12,144,48,60.0
2025-03-07,65,MÓSTOLES,prophet_30,predicción,1.0,1,1,64,64.0
2025-03-08,59,MÓSTOLES,prophet_30,predicción,22.0,22,484,81,
2025-03-09,57,MÓSTOLES,prophet_30,predicción,20.0,20,400,77,
2025-03-10,59,MÓSTOLES,prophet_30,predicción,9.0,9,81,68,
2025-03-11,59,MÓSTOLES,prophet_30,predicción,9.0,9,81,68,
2025-03-12,63,MÓSTOLES,prophet_30,predicción,1.0,1,1,64,
2025-03-13,62,MÓSTOLES,prophet_30,predicción,3.0,3,9,59,
2025-03-14,61,MÓSTOLES,prophet_30,predicción,13.0,13,169,74,
2025-03-15,57,MÓSTOLES,prophet_30,predicción,3.0,3,9,60,
2025-03-16,56,MÓSTOLES,prophet_30,predicción,15.0,15,225,71,
2025-03-17,63,MÓSTOLES,prophet_30,predicción,22.0,22,484,41,
2025-03-18,52,MÓSTOLES,prophet_30,predicción,7.0,7,49,59,
2025-03-19,54,MÓSTOLES,prophet_30,predicción,17.0,17,289,71,
2025-03-20,60,MÓSTOLES,prophet_30,predicción,25.0,25,625,85,
2025-03-21,58,MÓSTOLES,prophet_30,predicción,26.0,26,676,84,
2025-03-22,60,MÓSTOLES,prophet_30,predicción,21.0,21,441,81,
2025-03-23,58,MÓSTOLES,prophet_30,predicción,14.0,14,196,72,
2025-03-24,54,MÓSTOLES,prophet_30,predicción,15.0,15,225,69,
2025-03-25,53,MÓSTOLES,prophet_30,predicción,6.0,6,36,59,
2025-03-26,56,MÓSTOLES,prophet_30,predicción,3.0,3,9,59,
2025-03-27,61,MÓSTOLES,prophet_30,predicción,5.0,5,25,56,
2025-03-28,58,MÓSTOLES,prophet_30,predicción,4.0,4,16,54,
2025-03-29,62,MÓSTOLES,prophet_30,predicción,11.0,11,121,73,
2025-03-30,66,MÓSTOLES,prophet_30,predicción,2.0,2,4,68,
2025-01-01,128,ORUSCO DE TAJUÑA,prophet_30,real,9.0,9,74,128,128.0
2025-01-02,82,ORUSCO DE TAJUÑA,prophet_30,real,9.0,8,69,82,82.0
2025-01-03,78,ORUSCO DE TAJUÑA,prophet_30,real,9.0,11,115,78,78.0
2025-01-04,42,ORUSCO DE TAJUÑA,prophet_30,real,9.0,9,84,42,42.0
2025-01-05,87,ORUSCO DE TAJUÑA,prophet_30,real,9.0,5,25,87,87.0
2025-01-06,35,ORUSCO DE TAJUÑA,prophet_30,real,9.0,8,65,35,35.0
2025-01-07,34,ORUSCO DE TAJUÑA,prophet_30,real,9.0,3,7,34,34.0
2025-01-08,86,ORUSCO DE TAJUÑA,prophet_30,real,9.0,9,82,86,86.0
2025-01-09,39,ORUSCO DE TAJUÑA,prophet_30,real,9.0,10,104,39,39.0
2025-01-10,27,ORUSCO DE TAJUÑA,prophet_30,real,9.0,6,35,27,27.0
2025-01-11,33,ORUSCO DE TAJUÑA,prophet_30,real,9.0,9,76,33,33.0
2025-01-12,35,ORUSCO DE TAJUÑA,prophet_30,real,9.0,4,20,35,35.0
2025-01-13,87,ORUSCO DE TAJUÑA,prophet_30,real,9.0,15,219,87,87.0
2025-01-14,36,ORUSCO DE TAJUÑA,prophet_30,real,9.0,13,177,36,36.0
2025-01-15,89,ORUSCO DE TAJUÑA,prophet_30,real,9.0,1,0,89,89.0
2025-01-16,82,ORUSCO DE TAJUÑA,prophet_30,real,9.0,5,20,82,82.0
2025-01-17,50,ORUSCO DE TAJUÑA,prophet_30,real,9.0,6,32,50,50.0
2025-01-18,34,ORUSCO DE TAJUÑA,prophet_30,real,9.0,12,142,34,34.0
2025-01-19,77,ORUSCO DE TAJUÑA,prophet_30,real,9.0,9,88,77,77.0
2025-01-20,47,ORUSCO DE TAJUÑA,prophet_30,real,9.0,4,18,47,47.0
2025-01-21,34,ORUSCO DE TAJUÑA,prophet_30,real,9.0,8,65,34,34.0
2025-01-22,35,ORUSCO DE TAJUÑA,prophet_30,real,9.0,5,29,35,35.0
2025-01-23,81,ORUSCO DE TAJUÑA,prophet_30,real,9.0,11,132,81,81.0
2025-01-24,35,ORUSCO DE TAJUÑA,prophet_30,real,9.0,7,50,35,35.0
2025-01-25,31,ORUSCO DE TAJUÑA,prophet_30,real,9.0,9,76,31,31.0
2025-01-26,29,ORUSCO DE TAJUÑA,prophet_30,real,9.0,7,47,29,29.0
2025-01-27,78,ORUSCO DE TAJUÑA,prophet_30,real,9.0,13,176,78,78.0
2025-01-28,36,ORUSCO DE TAJUÑA,prophet_30,real,9.0,3,6,36,36.0
2025-01-29,37,ORUSCO DE TAJUÑA,prophet_30,real,9.0,1,1,37,37.0
2025-01-30,84,ORUSCO DE TAJUÑA,prophet_30,real,9.0,9,74,84,84.0
2025-01-31,82,ORUSCO DE TAJUÑA,prophet_30,real,9.0,5,25,82,82.0
2025-02-01,47,ORUSCO DE TAJUÑA,prophet_30,real,9.0,7,48,47,47.0
2025-02-02,85,ORUSCO DE TAJUÑA,prophet_30,real,9.0,7,49,85,85.0
2025-02-03,77,ORUSCO DE TAJUÑA,prophet_30,real,9.0,5,23,77,77.0
2025-02-04,38,ORUSCO DE TAJUÑA,prophet_30,real,9.0,0,0,38,38.0
2025-02-05,80,ORUSCO DE TAJUÑA,prophet_30,real,9.0,5,27,80,80.0
2025-02-06,76,ORUSCO DE TAJUÑA,prophet_30,real,9.0,8,64,76,76.0
2025-02-07,33,ORUSCO DE TAJUÑA,prophet_30,real,9.0,13,180,33,33.0
2025-02-08,51,ORUSCO DE TAJUÑA,prophet_30,real,9.0,5,22,51,51.0
2025-02-09,93,ORUSCO DE TAJUÑA,prophet_30,real,9.0,6,31,93,93.0
2025-02-10,63,ORUSCO DE TAJUÑA,prophet_30,real,9.0,3,8,63,63.0
2025-02-11,80,ORUSCO DE TAJUÑA,prophet_30,real,9.0,10,96,80,80.0
2025-02-12,33,ORUSCO DE TAJUÑA,prophet_30,real,9.0,3,7,33,33.0
2025-02-13,69,ORUSCO DE TAJUÑA,prophet_30,real,9.0,6,42,69,69.0
2025-02-14,78,ORUSCO DE TAJUÑA,prophet_30,real,9.0,7,51,78,78.0
2025-02-15,50,ORUSCO DE TAJUÑA,prophet_30,real,9.0,8,62,50,50.0
2025-02-16,69,ORUSCO DE TAJUÑA,prophet_30,real,9.0,4,15,69,69.0
2025-02-17,45,ORUSCO DE TAJUÑA,prophet_30,real,9.0,9,81,45,45.0
2025-02-18,77,ORUSCO DE TAJUÑA,prophet_30,real,9.0,9,78,77,77.0
2025-02-19,47,ORUSCO DE TAJUÑA,prophet_30,real,9.0,11,119,47,47.0
2025-02-20,83,ORUSCO DE TAJUÑA,prophet_30,real,9.0,6,41,83,83.0
2025-02-21,77,ORUSCO DE TAJUÑA,prophet_30,real,9.0,7,55,77,77.0
2025-02-22,39,ORUSCO DE TAJUÑA,prophet_30,real,9.0,12,137,39,39.0
2025-02-23,39,ORUSCO DE TAJUÑA,prophet_30,real,9.0,12,138,39,39.0
2025-02-24,42,ORUSCO DE TAJUÑA,prophet_30,real,9.0,9,90,42,42.0
2025-02-25,35,ORUSCO DE TAJUÑA,prophet_30,real,9.0,1,1,35,35.0
2025-02-26,45,ORUSCO DE TAJUÑA,prophet_30,real,9.0,9,80,45,45.0
2025-02-27,39,ORUSCO DE TAJUÑA,prophet_30,real,9.0,12,150,39,39.0
2025-02-28,42,ORUSCO DE TAJUÑA,prophet_30,real,9.0,4,16,42,42.0
2025-03-01,59,ORUSCO DE TAJUÑA,prophet_30,predicción,10.0,10,100,69,61.0
2025-03-02,60,ORUSCO DE TAJUÑA,prophet_30,predicción,6.0,6,36,66,58.0
2025-03-03,61,ORUSCO DE TAJUÑA,prophet_30,predicción,7.0,7,49,68,57.0
2025-03-04,63,ORUSCO DE TAJUÑA,prophet_30,predicción,12.0,12,144,75,59.0
2025-03-05,67,ORUSCO DE TAJUÑA,prophet_30,predicción,1.0,1,1,68,64.0
2025-03-06,61,ORUSCO DE TAJUÑA,prophet_30,predicción,13.0,13,169,74,55.0
2025-03-07,56,ORUSCO DE TAJUÑA,prophet_30,predicción,17.0,17,289,73,64.0
2025-03-08,61,ORUSCO DE TAJUÑA,prophet_30,predicción,23.0,23,529,84,
2025-03-09,67,ORUSCO DE TAJUÑA,prophet_30,predicción,12.0,12,144,79,
2025-03-10,55,ORUSCO DE TAJUÑA,prophet_30,predicción,21.0,21,441,76,
2025-03-11,59,ORUSCO DE TAJUÑA,prophet_30,predicción,22.0,22,484,81,
2025-03-12,54,ORUSCO DE TAJUÑA,prophet_30,predicción,14.0,14,196,68,
2025-03-13,61,ORUSCO DE TAJUÑA,prophet_30,predicción,4.0,4,16,65,
2025-03-14,58,ORUSCO DE TAJUÑA,prophet_30,predicción,21.0,21,441,79,
2025-03-15,58,ORUSCO DE TAJUÑA,prophet_30,predicción,20.0,20,400,78,
2025-03-16,56,ORUSCO DE TAJUÑA,prophet_30,predicción,17.0,17,289,73,
2025-03-17,59,ORUSCO DE TAJUÑA,prophet_30,predicción,6.0,6,36,65,
2025-03-18,61,ORUSCO DE TAJUÑA,prophet_30,predicción,16.0,16,256,77,
2025-03-19,52,ORUSCO DE TAJUÑA,prophet_30,predicción,31.0,31,961,83,
2025-03-20,61,ORUSCO DE TAJUÑA,prophet_30,predicción,28.0,28,784,89,
2025-03-21,65,ORUSCO DE TAJUÑA,prophet_30,predicción,21.0,21,441,86,
2025-03-22,61,ORUSCO DE TAJUÑA,prophet_30,predicción,20.0,20,400,81,
2025-03-23,52,ORUSCO DE TAJUÑA,prophet_30,predicción,25.0,25,625,77,
2025-03-24,70,ORUSCO DE TAJUÑA,prophet_30,predicción,0.0,0,0,70,
2025-03-25,58,ORUSCO DE TAJUÑA,prophet_30,predicción,11.0,11,121,69,
2025-03-26,53,ORUSCO DE TAJUÑA,prophet_30,predicción,27.0,27,729,80,
2025-03-27,54,ORUSCO DE TAJUÑA,prophet_30,predicción,29.0,29,841,83,
2025-03-28,59,ORUSCO DE TAJUÑA,prophet_30,predicción,20.0,20,400,79,
2025-03-29,58,ORUSCO DE TAJUÑA,prophet_30,predicción,29.0,29,841,87,
2025-03-30,58,ORUSCO DE TAJUÑA,prophet_30,predicción,34.0,34,1156,92,
2025-01-01,103,PARLA,prophet_30,real,8.0,9,73,103,103.0
2025-01-02,77,PARLA,prophet_30,real,8.0,8,57,77,77.0
2025-01-03,57,PARLA,prophet_30,real,8.0,10,103,57,57.0
2025-01-04,69,PARLA,prophet_30,real,8.0,11,129,69,69.0
2025-01-05,76,PARLA,prophet_30,real,8.0,20,381,76,76.0
2025-01-06,34,PARLA,prophet_30,real,8.0,2,3,34,34.0
2025-01-07,30,PARLA,prophet_30,real,8.0,1,1,30,30.0
2025-01-08,31,PARLA,prophet_30,real,8.0,3,6,31,31.0
2025-01-09,26,PARLA,prophet_30,real,8.0,1,1,26,26.0
2025-01-10,27,PARLA,prophet_30,real,8.0,8,64,27,27.0
2025-01-11,30,PARLA,prophet_30,real,8.0,1,1,30,30.0
2025-01-12,36,PARLA,prophet_30,real,8.0,4,13,36,36.0
2025-01-13,57,PARLA,prophet_30,real,8.0,9,80,57,57.0
2025-01-14,68,PARLA,prophet_30,real,8.0,5,25,68,68.0
2025-01-15,83,PARLA,prophet_30,real,8.0,5,22,83,83.0
2025-01-16,85,PARLA,prophet_30,real,8.0,8,60,85,85.0
2025-01-17,57,PARLA,prophet_30,real,8.0,4,18,57,57.0
2025-01-18,81,PARLA,prophet_30,real,8.0,3,11,81,81.0
2025-01-19,69,PARLA,prophet_30,real,8.0,6,35,69,69.0
2025-01-20,47,PARLA,prophet_30,real,8.0,7,43,47,47.0
2025-01-21,41,PARLA,prophet_30,real,8.0,4,17,41,41.0
2025-01-22,31,PARLA,prophet_30,real,8.0,3,10,31,31.0
2025-01-23,44,PARLA,prophet_30,real,8.0,1,0,44,44.0
2025-01-24,30,PARLA,prophet_30,real,8.0,6,39,30,30.0
2025-01-25,30,PARLA,prophet_30,real,8.0,4,14,30,30.0
2025-01-26,26,PARLA,prophet_30,real,8.0,8,67,26,26.0
2025-01-27,33,PARLA,prophet_30,real,8.0,0,0,33,33.0
2025-01-28,51,PARLA,prophet_30,real,8.0,15,225,51,51.0
2025-01-29,29,PARLA,prophet_30,real,8.0,3,7,29,29.0
2025-01-30,31,PARLA,prophet_30,real,8.0,4,17,31,31.0
2025-01-31,51,PARLA,prophet_30,real,8.0,2,2,51,51.0
2025-02-01,47,PARLA,prophet_30,real,8.0,0,0,47,47.0
2025-02-02,37,PARLA,prophet_30,real,8.0,5,27,37,37.0
2025-02-03,51,PARLA,prophet_30,real,8.0,2,4,51,51.0
2025-02-04,73,PARLA,prophet_30,real,8.0,7,53,73,73.0
2025-02-05,61,PARLA,prophet_30,real,8.0,11,129,61,61.0
2025-02-06,77,PARLA,prophet_30,real,8.0,7,49,77,77.0
2025-02-07,51,PARLA,prophet_30,real,8.0,2,4,51,51.0
2025-02-08,33,PARLA,prophet_30,real,8.0,6,30,33,33.0
2025-02-09,69,PARLA,prophet_30,real,8.0,2,3,69,69.0
2025-02-10,75,PARLA,prophet_30,real,8.0,11,112,75,75.0
2025-02-11,51,PARLA,prophet_30,real,8.0,4,20,51,51.0
2025-02-12,34,PARLA,prophet_30,real,8.0,7,47,34,34.0
2025-02-13,140,PARLA,prophet_30,real,8.0,14,188,140,140.0
2025-02-14,80,PARLA,prophet_30,real,8.0,3,7,80,80.0
2025-02-15,79,PARLA,prophet_30,real,8.0,8,63,79,79.0
2025-02-16,63,PARLA,prophet_30,real,8.0,8,62,63,63.0
2025-02-17,69,PARLA,prophet_30,real,8.0,7,48,69,69.0
2025-02-18,81,PARLA,prophet_30,real,8.0,5,30,81,81.0
2025-02-19,79,PARLA,prophet_30,real,8.0,4,15,79,79.0
2025-02-20,65,PARLA,prophet_30,real,8.0,1,0,65,65.0
2025-02-21,45,PARLA,prophet_30,real,8.0,9,83,45,45.0
2025-02-22,36,PARLA,prophet_30,real,8.0,5,30,36,36.0
2025-02-23,39,PARLA,prophet_30,real,8.0,7,49,39,39.0
2025-02-24,47,PARLA,prophet_30,real,8.0,8,61,47,47.0
2025-02-25,33,PARLA,prophet_30,real,8.0,1,1,33,33.0
2025-02-26,52,PARLA,prophet_30,real,8.0,12,134,52,52.0
2025-02-27,51,PARLA,prophet_30,real,8.0,15,217,51,51.0
2025-02-28,50,PARLA,prophet_30,real,8.0,6,34,50,50.0
2025-03-01,58,PARLA,prophet_30,predicción,3.0,3,9,55,47.0
2025-03-02,58,PARLA,prophet_30,predicción,4.0,4,16,54,57.0
2025-03-03,54,PARLA,prophet_30,predicción,12.0,12,144,42,58.0
2025-03-04,50,PARLA,prophet_30,predicción,9.0,9,81,41,60.0
2025-03-05,53,PARLA,prophet_30,predicción,8.0,8,64,45,58.0
2025-03-06,50,PARLA,prophet_30,predicción,4.0,4,16,46,65.0
2025-03-07,53,PARLA,prophet_30,predicción,6.0,6,36,59,48.0
2025-03-08,54,PARLA,prophet_30,predicción,19.0,19,361,73,
2025-03-09,52,PARLA,prophet_30,predicción,18.0,18,324,70,
2025-03-10,59,PARLA,prophet_30,predicción,1.0,1,1,60,
2025-03-11,57,PARLA,prophet_30,predicción,6.0,6,36,63,
2025-03-12,51,PARLA,prophet_30,predicción,9.0,9,81,60,
2025-03-13,58,PARLA,prophet_30,predicción,7.0,7,49,51,
2025-03-14,59,PARLA,prophet_30,predicción,9.0,9,81,68,
2025-03-15,53,PARLA,prophet_30,predicción,1.0,1,1,52,
2025-03-16,58,PARLA,prophet_30,predicción,7.0,7,49,65,
2025-03-17,50,PARLA,prophet_30,predicción,8.0,8,64,42,
2025-03-18,53,PARLA,prophet_30,predicción,5.0,5,25,58,
2025-03-19,59,PARLA,prophet_30,predicción,9.0,9,81,68,
2025-03-20,58,PARLA,prophet_30,predicción,18.0,18,324,76,
2025-03-21,60,PARLA,prophet_30,predicción,17.0,17,289,77,
2025-03-22,49,PARLA,prophet_30,predicción,27.0,27,729,76,
2025-03-23,62,PARLA,prophet_30,predicción,6.0,6,36,68,
2025-03-24,59,PARLA,prophet_30,predicción,10.0,10,100,69,
2025-03-25,56,PARLA,prophet_30,predicción,6.0,6,36,50,
2025-03-26,56,PARLA,prophet_30,predicción,4.0,4,16,52,
2025-03-27,57,PARLA,prophet_30,predicción,6.0,6,36,51,
2025-03-28,58,PARLA,prophet_30,predicción,6.0,6,36,52,
2025-03-29,56,PARLA,prophet_30,predicción,2.0,2,4,58,
2025-03-30,54,PARLA,prophet_30,predicción,10.0,10,100,64,
2025-01-01,86,POZUELO DE ALARCÓN,prophet_30,real,8.0,0,0,86,86.0
2025-01-02,81,POZUELO DE ALARCÓN,prophet_30,real,8.0,8,58,81,81.0
2025-01-03,81,POZUELO DE ALARCÓN,prophet_30,real,8.0,5,22,81,81.0
2025-01-04,51,POZUELO DE ALARCÓN,prophet_30,real,8.0,1,1,51,51.0
2025-01-05,47,POZUELO DE ALARCÓN,prophet_30,real,8.0,1,0,47,47.0
2025-01-06,47,POZUELO DE ALARCÓN,prophet_30,real,8.0,2,3,47,47.0
2025-01-07,29,POZUELO DE ALARCÓN,prophet_30,real,8.0,7,51,29,29.0
2025-01-08,30,POZUELO DE ALARCÓN,prophet_30,real,8.0,4,15,30,30.0
2025-01-09,23,POZUELO DE ALARCÓN,prophet_30,real,8.0,2,6,23,23.0
2025-01-10,26,POZUELO DE ALARCÓN,prophet_30,real,8.0,10,106,26,26.0
2025-01-11,47,POZUELO DE ALARCÓN,prophet_30,real,8.0,5,24,47,47.0
2025-01-12,45,POZUELO DE ALARCÓN,prophet_30,real,8.0,1,0,45,45.0
2025-01-13,80,POZUELO DE ALARCÓN,prophet_30,real,8.0,0,0,80,80.0
2025-01-14,75,POZUELO DE ALARCÓN,prophet_30,real,8.0,6,34,75,75.0
2025-01-15,85,POZUELO DE ALARCÓN,prophet_30,real,8.0,9,80,85,85.0
2025-01-16,77,POZUELO DE ALARCÓN,prophet_30,real,8.0,1,2,77,77.0
2025-01-17,51,POZUELO DE ALARCÓN,prophet_30,real,8.0,7,56,51,51.0
2025-01-18,81,POZUELO DE ALARCÓN,prophet_30,real,8.0,6,31,81,81.0
2025-01-19,77,POZUELO DE ALARCÓN,prophet_30,real,8.0,11,129,77,77.0
2025-01-20,50,POZUELO DE ALARCÓN,prophet_30,real,8.0,3,11,50,50.0
2025-01-21,51,POZUELO DE ALARCÓN,prophet_30,real,8.0,4,19,51,51.0
2025-01-22,42,POZUELO DE ALARCÓN,prophet_30,real,8.0,1,0,42,42.0
2025-01-23,42,POZUELO DE ALARCÓN,prophet_30,real,8.0,0,0,42,42.0
2025-01-24,31,POZUELO DE ALARCÓN,prophet_30,real,8.0,8,72,31,31.0
2025-01-25,25,POZUELO DE ALARCÓN,prophet_30,real,8.0,6,33,25,25.0
2025-01-26,22,POZUELO DE ALARCÓN,prophet_30,real,8.0,5,22,22,22.0
2025-01-27,31,POZUELO DE ALARCÓN,prophet_30,real,8.0,6,33,31,31.0
2025-01-28,51,POZUELO DE ALARCÓN,prophet_30,real,8.0,13,171,51,51.0
2025-01-29,47,POZUELO DE ALARCÓN,prophet_30,real,8.0,2,3,47,47.0
2025-01-30,39,POZUELO DE ALARCÓN,prophet_30,real,8.0,3,9,39,39.0
2025-01-31,51,POZUELO DE ALARCÓN,prophet_30,real,8.0,13,172,51,51.0
2025-02-01,57,POZUELO DE ALARCÓN,prophet_30,real,8.0,8,69,57,57.0
2025-02-02,42,POZUELO DE ALARCÓN,prophet_30,real,8.0,2,6,42,42.0
2025-02-03,75,POZUELO DE ALARCÓN,prophet_30,real,8.0,18,325,75,75.0
2025-02-04,75,POZUELO DE ALARCÓN,prophet_30,real,8.0,1,0,75,75.0
2025-02-05,78,POZUELO DE ALARCÓN,prophet_30,real,8.0,4,13,78,78.0
2025-02-06,68,POZUELO DE ALARCÓN,prophet_30,real,8.0,5,27,68,68.0
2025-02-07,59,POZUELO DE ALARCÓN,prophet_30,real,8.0,5,22,59,59.0
2025-02-08,34,POZUELO DE ALARCÓN,prophet_30,real,8.0,9,83,34,34.0
2025-02-09,57,POZUELO DE ALARCÓN,prophet_30,real,8.0,3,6,57,57.0
2025-02-10,54,POZUELO DE ALARCÓN,prophet_30,real,8.0,5,27,54,54.0
2025-02-11,51,POZUELO DE ALARCÓN,prophet_30,real,8.0,10,106,51,51.0
2025-02-12,34,POZUELO DE ALARCÓN,prophet_30,real,8.0,5,22,34,34.0
2025-02-13,53,POZUELO DE ALARCÓN,prophet_30,real,8.0,2,3,53,53.0
2025-02-14,73,POZUELO DE ALARCÓN,prophet_30,real,8.0,9,85,73,73.0
2025-02-15,63,POZUELO DE ALARCÓN,prophet_30,real,8.0,2,6,63,63.0
2025-02-16,47,POZUELO DE ALARCÓN,prophet_30,real,8.0,4,20,47,47.0
2025-02-17,57,POZUELO DE ALARCÓN,prophet_30,real,8.0,3,9,57,57.0
2025-02-18,69,POZUELO DE ALARCÓN,prophet_30,real,8.0,0,0,69,69.0
2025-02-19,75,POZUELO DE ALARCÓN,prophet_30,real,8.0,3,8,75,75.0
2025-02-20,46,POZUELO DE ALARCÓN,prophet_30,real,8.0,7,46,46,46.0
2025-02-21,55,POZUELO DE ALARCÓN,prophet_30,real,8.0,0,0,55,55.0
2025-02-22,32,POZUELO DE ALARCÓN,prophet_30,real,8.0,8,65,32,32.0
2025-02-23,34,POZUELO DE ALARCÓN,prophet_30,real,8.0,6,31,34,34.0
2025-02-24,46,POZUELO DE ALARCÓN,prophet_30,real,8.0,2,6,46,46.0
2025-02-25,30,POZUELO DE ALARCÓN,prophet_30,real,8.0,5,29,30,30.0
2025-02-26,52,POZUELO DE ALARCÓN,prophet_30,real,8.0,13,176,52,52.0
2025-02-27,45,POZUELO DE ALARCÓN,prophet_30,real,8.0,10,104,45,45.0
2025-02-28,50,POZUELO DE ALARCÓN,prophet_30,real,8.0,5,27,50,50.0
2025-03-01,55,POZUELO DE ALARCÓN,prophet_30,predicción,2.0,2,4,57,58.0
2025-03-02,53,POZUELO DE ALARCÓN,prophet_30,predicción,2.0,2,4,55,59.0
2025-03-03,56,POZUELO DE ALARCÓN,prophet_30,predicción,17.0,17,289,39,55.0
2025-03-04,57,POZUELO DE ALARCÓN,prophet_30,predicción,14.0,14,196,43,57.0
2025-03-05,56,POZUELO DE ALARCÓN,prophet_30,predicción,20.0,20,400,36,60.0
2025-03-06,51,POZUELO DE ALARCÓN,prophet_30,predicción,14.0,14,196,37,61.0
2025-03-07,56,POZUELO DE ALARCÓN,prophet_30,predicción,21.0,21,441,35,56.0
2025-03-08,52,POZUELO DE ALARCÓN,prophet_30,predicción,10.0,10,100,62,
2025-03-09,54,POZUELO DE ALARCÓN,prophet_30,predicción,1.0,1,1,53,
2025-03-10,53,POZUELO DE ALARCÓN,prophet_30,predicción,5.0,5,25,48,
2025-03-11,56,POZUELO DE ALARCÓN,prophet_30,predicción,10.0,10,100,46,
2025-03-12,56,POZUELO DE ALARCÓN,prophet_30,predicción,14.0,14,196,42,
2025-03-13,55,POZUELO DE ALARCÓN,prophet_30,predicción,7.0,7,49,48,
2025-03-14,51,POZUELO DE ALARCÓN,prophet_30,predicción,11.0,11,121,62,
2025-03-15,54,POZUELO DE ALARCÓN,prophet_30,predicción,20.0,20,400,34,
2025-03-16,54,POZUELO DE ALARCÓN,prophet_30,predicción,4.0,4,16,50,
2025-03-17,55,POZUELO DE ALARCÓN,prophet_30,predicción,13.0,13,169,42,
2025-03-18,56,POZUELO DE ALARCÓN,prophet_30,predicción,14.0,14,196,42,
2025-03-19,61,POZUELO DE ALARCÓN,prophet_30,predicción,6.0,6,36,55,
2025-03-20,56,POZUELO DE ALARCÓN,prophet_30,predicción,7.0,7,49,63,
2025-03-21,54,POZUELO DE ALARCÓN,prophet_30,predicción,14.0,14,196,68,
2025-03-22,47,POZUELO DE ALARCÓN,prophet_30,predicción,20.0,20,400,67,
2025-03-23,57,POZUELO DE ALARCÓN,prophet_30,predicción,5.0,5,25,62,
2025-03-24,59,POZUELO DE ALARCÓN,prophet_30,predicción,1.0,1,1,58,
2025-03-25,63,POZUELO DE ALARCÓN,prophet_30,predicción,25.0,25,625,38,
